Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       6/62          void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [212]
                0.00    0.00      10/62          void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [145]
                0.00    0.00      10/62          void std::_Construct<std::__cxx11::list<int, std::allocator<int> >>(std::__cxx11::list<int, std::allocator<int> >*) [192]
                0.00    0.00      10/62          void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [193]
                0.00    0.00      20/62          void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [68]
[19]     0.0    0.00    0.00      62         operator new(unsigned long, void*) [19]
-----------------------------------------------
                0.00    0.00      60/60          std::_Bit_iterator::operator[](long) const [21]
[20]     0.0    0.00    0.00      60         std::_Bit_iterator::operator*() const [20]
                0.00    0.00      60/60          std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [22]
-----------------------------------------------
                0.00    0.00      60/60          std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [24]
[21]     0.0    0.00    0.00      60         std::_Bit_iterator::operator[](long) const [21]
                0.00    0.00      60/62          std::operator+(std::_Bit_iterator const&, long) [18]
                0.00    0.00      60/60          std::_Bit_iterator::operator*() const [20]
-----------------------------------------------
                0.00    0.00      60/60          std::_Bit_iterator::operator*() const [20]
[22]     0.0    0.00    0.00      60         std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [22]
-----------------------------------------------
                0.00    0.00      10/60          GraphMatrix::addEdge(int, int) [259]
                0.00    0.00      25/60          GraphMatrix::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [417]
                0.00    0.00      25/60          GraphMatrix::DFS(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [316]
[23]     0.0    0.00    0.00      60         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [23]
-----------------------------------------------
                0.00    0.00      10/60          GraphList::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [420]
                0.00    0.00      10/60          GraphList::DFS(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [317]
                0.00    0.00      10/60          GraphList::getSCCs() [419]
                0.00    0.00      10/60          GraphMatrix::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [417]
                0.00    0.00      10/60          GraphMatrix::DFS(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [316]
                0.00    0.00      10/60          GraphMatrix::getSCCs() [416]
[24]     0.0    0.00    0.00      60         std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [24]
                0.00    0.00      60/62          std::vector<bool, std::allocator<bool> >::begin() [17]
                0.00    0.00      60/60          std::_Bit_iterator::operator[](long) const [21]
-----------------------------------------------
                0.00    0.00      10/60          GraphMatrix::addEdge(int, int) [259]
                0.00    0.00      25/60          GraphMatrix::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [417]
                0.00    0.00      25/60          GraphMatrix::DFS(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [316]
[25]     0.0    0.00    0.00      60         std::vector<int, std::allocator<int> >::operator[](unsigned long) [25]
-----------------------------------------------
                0.00    0.00      58/58          std::allocator<int>::~allocator() [27]
[26]     0.0    0.00    0.00      58         __gnu_cxx::new_allocator<int>::~new_allocator() [26]
-----------------------------------------------
                0.00    0.00       2/58          std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [345]
                0.00    0.00       4/58          GraphMatrix::GraphMatrix(int) [318]
                0.00    0.00       4/58          std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [302]
                0.00    0.00      16/58          std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [104]
                0.00    0.00      32/58          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [41]
[27]     0.0    0.00    0.00      58         std::allocator<int>::~allocator() [27]
                0.00    0.00      58/58          __gnu_cxx::new_allocator<int>::~new_allocator() [26]
-----------------------------------------------
                0.00    0.00      24/54          __gnu_cxx::new_allocator<int>::max_size() const [63]
                0.00    0.00      30/54          __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [49]
[28]     0.0    0.00    0.00      54         __gnu_cxx::new_allocator<int>::_M_max_size() const [28]
-----------------------------------------------
                0.00    0.00      46/46          std::allocator<int>::allocator(std::allocator<int> const&) [30]
[29]     0.0    0.00    0.00      46         __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [29]
-----------------------------------------------
                0.00    0.00       4/46          std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [302]
                0.00    0.00       6/46          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&&) [233]
                0.00    0.00      16/46          std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [99]
                0.00    0.00      20/46          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [71]
[30]     0.0    0.00    0.00      46         std::allocator<int>::allocator(std::allocator<int> const&) [30]
                0.00    0.00      46/46          __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [29]
-----------------------------------------------
                0.00    0.00       6/44          void std::__relocate_object_a<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [251]
                0.00    0.00      10/44          std::vector<int, std::allocator<int> >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > const&) [292]
                0.00    0.00      12/44          std::vector<int, std::allocator<int> >* std::__relocate_a_1<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [137]
                0.00    0.00      16/44          void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [201]
[31]     0.0    0.00    0.00      44         std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [31]
-----------------------------------------------
                0.00    0.00       4/44          std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [295]
                0.00    0.00      16/44          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [101]
                0.00    0.00      24/44          std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [67]
[32]     0.0    0.00    0.00      44         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [32]
-----------------------------------------------
                0.00    0.00      10/42          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [174]
                0.00    0.00      32/42          std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [42]
[33]     0.0    0.00    0.00      42         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [33]
                0.00    0.00      28/30          std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [55]
-----------------------------------------------
                0.00    0.00       5/40          GraphList::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [420]
                0.00    0.00       5/40          GraphList::DFS(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [317]
                0.00    0.00       5/40          GraphMatrix::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [417]
                0.00    0.00       5/40          GraphMatrix::DFS(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [316]
                0.00    0.00      10/40          GraphList::getSCCs() [419]
                0.00    0.00      10/40          GraphMatrix::getSCCs() [416]
[34]     0.0    0.00    0.00      40         std::_Bit_reference::operator bool() const [34]
-----------------------------------------------
                0.00    0.00       6/38          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator+(long) const [221]
                0.00    0.00      16/38          std::vector<int, std::allocator<int> >::begin() [103]
                0.00    0.00      16/38          std::vector<int, std::allocator<int> >::end() [102]
[35]     0.0    0.00    0.00      38         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [35]
-----------------------------------------------
                0.00    0.00      16/36          std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [104]
                0.00    0.00      20/36          std::vector<int, std::allocator<int> >::max_size() const [70]
[36]     0.0    0.00    0.00      36         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [36]
-----------------------------------------------
                0.00    0.00      36/36          std::vector<int, std::allocator<int> >* std::__relocate_a<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [136]
[37]     0.0    0.00    0.00      36         std::vector<int, std::allocator<int> >* std::__niter_base<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*) [37]
